施設,タイムスタンプ,個人情報保護の方針について,全行程での宿泊数をお答えください（石川県以外での宿泊も含みます）,石川県内での宿泊数をお答えください,石川県内での宿泊エリアをお答えください,石川県外での宿泊エリアをお答えください,今回はどなたと石川県を訪れていますか？,今回の石川県の訪問目的は何ですか？（複数選択可）,石川県外から訪れた方にお聞きします。今回は主にどのような交通手段で石川県に来られましたか。※2つまでお答えください,次に、 当施設  を訪れる際に利用した主な交通手段をお答えください。※2つまでお答えください,前の設問で「自家用車」「徒歩」以外を選択された方にお聞きします。当該の交通手段をお使いいただいた満足度をお聞かせください。,上記満足度の理由について、具体的に教えてください,今回の旅行またはお出かけにおける、石川県内での具体的な宿泊費をお答えください。（予定でも可/１人あたり）,"今回の旅行またはお出かけにおける石川県内での具体的な交通費をお答えください。（予定でも可/１人あたり）
※石川県外からの交通費、石川県内での交通費を含む。","今回の旅行またはお出かけにおける、石川県内での具体的な現地消費額をお答えください。（予定でも可/１人あたり）
※飲食、買い物、体験・観光などの消費額合計
※宿泊費、交通費を除く",これまでに   当施設   には何度訪れたことがありますか。,今回   当施設   を訪れる際に参考にした情報源は何ですか？（複数選択可）,"当施設   の前に訪れた主な場所（施設やスポット名称、エリアなど）を、次の名称リストからひとつ選んでください。

※名称リストにない場所の場合は、「選択なし/該当施設なし」を選び、次の設問でお答えください。
※当施設   が最初に訪れた場所である場合は、「選択なし/該当施設なし」をお選びください。",上記名称リストにない場合について、具体的にお答えください。(前),"当施設   の後に訪れる予定の場所（施設やスポット名称、エリア）を、次の名称リストからひとつ選んでください

※名称リストにない場所の場合は、「選択なし/該当施設なし」を選び、次の設問でお答えください。
※当施設    が最後に訪れた場所である場合は、「選択なし/該当施設なし」をお選びください。",上記名称リストにない場合について、具体的にお答えください。(後),当施設    における、消費総額をお答えください。（予定でも可/１人あたり）,当施設 における、商品・サービスの満足度をお答えください,上記満足度の理由につい具体的に教えてください。(サービス),当施設   における、施設全体の満足度をお答えください。,上記満足度の理由につい具体的に教えてください。(施設全体),当施設   において、不便を感じたり困ったことはありましたか。,上記不便を感じたり、困ったことについて具体的に教えてください,あなたは石川県への旅行または 当施設 へのお出かけを、どのくらい家族や友人に薦めたいと思いますか。 0（全く薦めたくない）～10（ぜひ薦めたい）でお答えください。,あなたが求めている   当施設   の飲食、土産、アクティビティについて、ご自由にご意見をお聞かせください,今後、再び石川県を訪れたいと思いますか,"あなたが求めている石川県の飲食、土産、アクティビティについて、ご自由にご意見をお聞かせください。

(※必須項目です。無ければ「特になし」とご記入ください)",性別をお答えください,生まれた年をお答えください,お住いの都道府県をお答えください,"お住いの市区町村をお答えください
例：新宿区",世帯年収をお答えください,アンケートに回答しようと思った動機をお答えください,旅全体の総合満足度を教えてください。,"石川県への旅行を、どのくらい家族や友人に勧めたいと薦めたいと思いますか。
０（まったく薦めたくない）～１０（ぜひ薦めたい）でお答え下さい。",今回の旅行またはお出かけにおいて、特に人に薦めたいと感じたものとその理由について具体的に教えてください。
のとじま水族館,2026/01/10 13:28:12,同意する,1泊,1泊,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,石川県外には泊まらない,恋人,"テーマパーク（遊園地、動物園、博物館など）, まちあるき、都市散策",自家用車,自家用車,,,"1,000円以上 3,000円未満","3,000円以上 5,000円未満","20,000円以上 30,000円未満",初めて,インターネット・アプリ,千里浜なぎさドライブウェイ,,道の駅のとじま,,"3,000円以上 5,000円未満",満足,,満足,,感じなかった,,8,,機会があれば行きたい,お酒,男,1997,福井県,敦賀市,400万円以上 500万円未満,景品が当たる,満足,8,
のとじま水族館,2026/01/10 13:38:50,同意する,日帰り,石川県内には宿泊しない,石川県内には宿泊しない,日帰り,自分ひとり,テーマパーク（遊園地、動物園、博物館など）,自家用車,"自家用車, 徒歩",,,使わない,"3,000円以上 5,000円未満","3,000円以上 5,000円未満",2～5回目,インターネット・アプリ,道の駅のとじま,,千里浜なぎさドライブウェイ,,"1,000円以上 3,000円未満",どちらでもない,,どちらでもない,,感じた,メンテナンス中はホームページなどで告知するべき,3,,また行きたい（1年以内）,特になし,男,1969,福井県,鯖江市,400万円以上 500万円未満,景品が当たる,どちらでもない,3,
のとじま水族館,2026/01/10 13:38:50,同意する,1泊,1泊,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,石川県外には泊まらない,友人,"名所、旧跡の観光, テーマパーク（遊園地、動物園、博物館など）, まちあるき、都市散策",旅行会社ツアーバス,自家用車,どちらでもない,,"3,000円以上 5,000円未満","3,000円以上 5,000円未満","5,000円以上 10,000円未満",初めて,インターネット・アプリ,選択なし/該当施設なし,,選択なし／該当施設なし,,"1,000円以上 3,000円未満",とても満足,,とても満足,,感じなかった,,8,,また行きたい（1年以内）,海鮮,男,1992,愛知県,豊橋市,600万円以上 700万円未満,景品が当たる,とても満足,8,
のとじま水族館,2026/01/10 13:42:32,同意する,日帰り,石川県内には宿泊しない,石川県内には宿泊しない,石川県外には泊まらない,恋人,"地元の美味しいものを食べる, テーマパーク（遊園地、動物園、博物館など）",自家用車,自家用車,,,使わない,"3,000円以上 5,000円未満","5,000円以上 10,000円未満",11回目以上,自分,輪島朝市,,能登食祭市場,,"1,000円以上 3,000円未満",とても満足,,とても満足,,感じなかった,,10,,また行きたい（1年以内）,特になし,男,2000,富山県,黒部市,700万円以上 800万円未満,景品が当たる,とても満足,10,
のとじま水族館,2026/01/10 13:42:54,同意する,日帰り,石川県内には宿泊しない,石川県内には宿泊しない,富山県,恋人,地元の美味しいものを食べる,自家用車,自家用車,,,使わない,使わない,使わない,2～5回目,友人・知人,輪島朝市,,選択なし／該当施設なし,,"3,000円以上 5,000円未満",どちらでもない,,どちらでもない,,感じなかった,,3,,機会があれば行きたい,たのしい,女,2000,富山県,富山市,600万円以上 700万円未満,景品が当たる,満足,7,
のと鉄道 POKÉMON with YOUトレイン,2026/01/10 13:57:28,同意する,2泊,1泊,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,群馬県,自分ひとり,"宿でのんびり過ごす, 名所、旧跡の観光",在来線,在来線,満足,快適。,"5,000円以上 10,000円未満","1,000円以上 3,000円未満","5,000円以上 10,000円未満",2～5回目,"インターネット・アプリ, Instagram, Facebook",輪島朝市,,選択なし／該当施設なし,金沢に戻る為。,"3,000円以上 5,000円未満",満足,景色が綺麗,満足,快適,感じなかった,,10,早くのと全体が復興されることを願ってます。,機会があれば行きたい,特になし,男,1969,愛知県,春日井市,400万円以上 500万円未満,石川県のおすすめ観光スポットが見たい,満足,5,能登に来て欲しくて
のとじま水族館,2026/01/10 14:00:04,同意する,2泊,2泊,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,石川県外には泊まらない,小学生以下連れの家族,"地元の美味しいものを食べる, 友人・親戚を訪ねる",新幹線,"自家用車, 在来線",満足,新幹線はキレイで座席も広かった,"20,000円以上 30,000円未満","10,000円以上 20,000円未満","30,000円以上 40,000円未満",11回目以上,Instagram,のとじま水族館,,選択なし／該当施設なし,,"10,000円以上 20,000円未満",とても満足,エイの顔が可愛いかった。ジンベイザメが好き。,とても満足,,感じなかった,,9,ぬいぐるみくじがあったらいいな,また行きたい（1年以内）,交通の便が良かったらいいなと思います。、イベントもたくさんしてほしい,女,1983,大阪府,大阪市,400万円以上 500万円未満,景品が当たる,とても満足,10,水族館は、遠いけど安い割に見ごたえがあって、いいです！
のとじま水族館,2026/01/10 14:08:31,同意する,2泊,2泊,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,石川県外には泊まらない,自分ひとり,"宿でのんびり過ごす, 地元の美味しいものを食べる, お祭りやイベントへの参加・見物, まちあるき、都市散策","在来線, 飛行機",レンタカー,満足,,"20,000円以上 30,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",2～5回目,"インターネット・アプリ, X(旧：Twitter)",選択なし/該当施設なし,,道の駅のとじま,,"5,000円以上 10,000円未満",とても満足,,満足,,感じなかった,,8,,また行きたい（1年以内）,特になし(今のままで良い),男,1994,神奈川県,鎌倉市,300万円以上 400万円未満,"景品が当たる, 石川県のおすすめ観光スポットが見たい, 石川県の雑学を知りたい",とても満足,9,
のとじま水族館,2026/01/10 14:16:56,同意する,2泊,2泊,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,石川県外には泊まらない,恋人,"宿でのんびり過ごす, 名所、旧跡の観光, ドライブ・ツーリング",新幹線,レンタカー,満足,楽だから。,"10,000円以上 20,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",初めて,インターネット・アプリ,千里浜なぎさドライブウェイ,,選択なし／該当施設なし,,"1,000円以上 3,000円未満",満足,おいしかった。,とても満足,ショーがよかった,感じなかった,,9,,機会があれば行きたい,特になし,男,2002,千葉県,浦安市,100万円未満,景品が当たる,満足,9,海鮮、美味しい！
のとじま水族館,2026/01/10 14:43:15,同意する,日帰り,石川県内には宿泊しない,石川県内には宿泊しない,石川県外には泊まらない,友人,買い物、アウトレット,自家用車,自家用車,,,使わない,使わない,"3,000円以上 5,000円未満",初めて,観光展・物産展,千里浜なぎさドライブウェイ,,道の駅のとじま,,"5,000円以上 10,000円未満",とても満足,,とても満足,,感じなかった,,10,,また行きたい（1年以内）,特になし,女,2001,兵庫県,三木市,500万円以上 600万円未満,景品が当たる,とても満足,10,
のとじま水族館,2026/01/10 14:45:15,同意する,2泊,2泊,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,石川県外には泊まらない,自分ひとり,"地元の美味しいものを食べる, 恋人の成人式",自家用車,自家用車,,,"20,000円以上 30,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",初めて,友人・知人,能登食祭市場,,選択なし／該当施設なし,,"5,000円以上 10,000円未満",とても満足,,とても満足,,感じなかった,,10,,また行きたい（1年以内）,特になし,男,2004,長野県,小諸市,800万円以上 900万円未満,景品が当たる,とても満足,10,
のとじま水族館,2026/01/10 15:19:46,同意する,3泊,1泊,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,富山県,恋人,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",新幹線,路線バス,とても満足,時間どおり来るから,"20,000円以上 30,000円未満","50,000円以上 100,000円未満","10,000円以上 20,000円未満",初めて,"TV・ラジオ番組やCM, Instagram",選択なし/該当施設なし,,選択なし／該当施設なし,,"3,000円以上 5,000円未満",とても満足,様々なショーが観れる。大きい施設で満足度が高い。,とても満足,清潔感がある。,感じなかった,,10,,また行きたい（1年以内）,自由軒,男,1996,東京都,世田谷区,600万円以上 700万円未満,"景品が当たる, ひゃくまんさんが好き",とても満足,10,人少ないから周りの人に影響を与えてたくさん来る。
のと鉄道（通常）,2026/01/10 15:24:30,同意する,2泊,2泊,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,石川県外には泊まらない,恋人,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",飛行機,路線バス,満足,フリーパスでお得に移動することができたため,"20,000円以上 30,000円未満","30,000円以上 40,000円未満","20,000円以上 30,000円未満",初めて,"観光パンフレット・ポスター, インターネット・アプリ, Instagram, 観光協会等の案内所, タクシードライバーや地元の人, 石川県の都内アンテナショップ",選択なし/該当施設なし,能登漆芸美術館,選択なし／該当施設なし,和倉温泉,"1,000円以上 3,000円未満",とても満足,車窓からの景色が心洗われる感動的な景色だった,とても満足,,感じなかった,,8,,また行きたい（1年以内）,ぶりかに合戦と称してぶりやかになどの海鮮を楽しむ旅行を企画しました。ご飯が美味しく、日頃のリフレッシュにはもってこいの体験になりました。お酒を道中で楽しむためにも公共交通機関を使ったモデルルートをよりお示しいただけるとさらに拡がると思います。,男,1996,東京都,中央区,"1,200万円以上 1,500万円未満",景品が当たる,とても満足,10,
のと鉄道（通常）,2026/01/10 15:29:21,同意する,日帰り,石川県内には宿泊しない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,石川県外には泊まらない,友人,地元の美味しいものを食べる,在来線,在来線,満足,駅からの交通手段が心配,使わない,"1,000円未満","5,000円以上 10,000円未満",6～10回目,友人・知人,選択なし/該当施設なし,,禄剛崎灯台,,"5,000円以上 10,000円未満",満足,,満足,,感じなかった,,6,,また行きたい（1年以内）,特になし,男,1979,富山県,富山市,"1,000万円以上 1,200万円未満",景品が当たる,満足,7,
のとじま水族館,2026/01/10 15:49:12,同意する,1泊,1泊,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,石川県外には泊まらない,小学生以下連れの家族,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, テーマパーク（遊園地、動物園、博物館など）",自家用車,自家用車,,,"20,000円以上 30,000円未満",使わない,"3,000円以上 5,000円未満",2～5回目,インターネット・アプリ,選択なし/該当施設なし,,選択なし／該当施設なし,和倉温泉,"1,000円以上 3,000円未満",満足,イルカショーなど様々なイベントを見ることができたため,満足,子供と一緒に楽しめたので,感じなかった,,9,,また行きたい（1年以内）,石川ならではのご飯,女,1982,富山県,高岡市,500万円以上 600万円未満,"景品が当たる, 石川県のおすすめ観光スポットが見たい, なんとなく",満足,8,
のとじま水族館,2026/01/10 16:11:09,同意する,日帰り,石川県内には宿泊しない,石川県内には宿泊しない,石川県外には泊まらない,小学生以下連れの家族,テーマパーク（遊園地、動物園、博物館など）,県外から訪れていない（石川県内在住）,自家用車,,,使わない,"1,000円以上 3,000円未満","5,000円以上 10,000円未満",2～5回目,"インターネット・アプリ, 友人・知人",のとじま水族館,,選択なし／該当施設なし,,"3,000円以上 5,000円未満",満足,ソフトクリームが安くなっていた,満足,混雑がなくゆっくり鑑賞できた,感じた,駐車場まで少し距離がある,8,,石川県在住,特になし,男,1980,石川県,白山市,700万円以上 800万円未満,景品が当たる,満足,8,魚やヒトデなどを手で触れる
宝達山　こぶしの路,2026/01/10 16:53:01,同意する,日帰り,石川県内には宿泊しない,石川県内には宿泊しない,北陸以外の遠方,友人,アウトドア（海水浴、釣り、登山など）,"自家用車, 県外から訪れていない（石川県内在住）",自家用車,,,使わない,使わない,"5,000円以上 10,000円未満",6～10回目,友人・知人,選択なし/該当施設なし,宝達山,選択なし／該当施設なし,ハスティ,"5,000円以上 10,000円未満",とても満足,宝達山は天気が良いと立山連峰などが大変美しく、海も望める絶景でありながら登りやすくすばらしい山です。新しくなった竜宮城も大変便利でお世話になっています。帰りに必ずハスティさんに寄り、スリランカ医カレーとワッフルを楽しむのが定番コースです！美味しい！,とても満足,,感じなかった,,10,今年も何度か訪れたいです！,石川県在住,万葉の里マラソン復活希望！,女,1975,石川県,能美市,300万円以上 400万円未満,"景品が当たる, ひゃくまんさんが好き, ARでひゃくまんさんと写真が撮りたかった, 動く３Dひゃくまんさんを見たい, 石川県のおすすめ観光スポットが見たい, 石川県の雑学を知りたい",とても満足,10,
